Price,District,City,Town,Type,EnergyCertificate,TotalArea,Parking,HasParking,ConstructionYear,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,LivingArea,NumberOfBathrooms
695000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,A,124.0,1.0,True,2022.0,0,True,0,2.0,2.1999999999999997,0.4,101.0,2.0
295900.0,Faro,Vila Real de Santo António,Monte Gordo,House,D,115.0,1.0,True,2005.0,0,False,0,2.0,2.4,0.6,81.0,3.0
269000.0,Faro,Portimão,Portimão,House,D,77.0,0.0,False,1992.0,0,False,0,2.9999999999999996,2.4,0.0,91.0,2.0
650000.0,Faro,Portimão,Portimão,House,NC,269.0,2.0,True,Informação não disponível,0,False,0,2.9999999999999996,3.6,0.6,220.0,3.0
187500.0,Faro,Loulé,Quarteira,Apartment,D,39.0,1.0,True,2003.0,0,True,0,0.0,0.7999999999999999,0.6,39.0,1.0
195000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,C,116.0,1.0,True,2008.0,0,False,0,1.0,1.8,0.0,88.0,1.0
375000.0,Faro,Portimão,Alvor,House,B-,60.0,2.0,True,2007.0,0,False,0,2.9999999999999996,3.0,0.4,136.0,3.0
235000.0,Faro,Portimão,Portimão,Apartment,D,84.0,2.0,True,2005.0,0,False,0,2.0,1.5999999999999999,0.6,84.0,1.0
250000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,C,75.0,0.0,False,1970.0,0,False,0,2.0,0.7999999999999999,0.0,63.0,2.0
220000.0,Faro,Castro Marim,Altura,Apartment,D,239.0,0.0,False,1961.0,0,False,0,2.0,2.1999999999999997,0.7999999999999979,49.0,1.0
210000.0,Faro,Portimão,Portimão,Apartment,C,89.0,0.0,False,2004.0,0,False,0,2.9999999999999996,2.0,0.0,83.0,2.0
369900.0,Faro,Olhão,Olhão,Apartment,B-,93.0,0.0,False,1979.0,0,False,0,2.9999999999999996,2.1999999999999997,0.20000000000000207,93.0,2.0
309000.0,Faro,Olhão,Olhão,House,NC,130.0,0.0,False,1991.0,0,False,0,2.0,3.4000000000000004,0.4000000000000021,130.0,2.0
598000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,243.0,2.0,True,Informação não disponível,0,True,0,2.0,2.0,0.4,108.0,2.0
260000.0,Faro,Portimão,Portimão,Apartment,D,137.0,1.0,True,1993.0,0,True,0,2.9999999999999996,2.0,0.6,107.0,2.0
195000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,78.0,1.0,True,2009.0,0,True,0,1.0,1.0,0.0,55.0,1.0
435000.0,Faro,Faro,Faro (Sé e São Pedro),House,E,124.0,0.0,False,1995.0,0,False,0,4.0,3.5999999999999996,1.0,180.0,3.0
375000.0,Faro,Loulé,Boliqueime,House,C,234.0,3.0,True,2007.0,0,False,0,2.9999999999999996,3.399999999999999,0.4000000000000021,139.0,2.0
175000.0,Faro,Portimão,Portimão,Apartment,C,70.0,0.0,False,1983.0,0,True,0,2.0,1.4000000000000001,0.19999999999999796,70.0,1.0
320000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,F,81.0,0.0,False,2002.0,0,False,0,2.0,3.4000000000000004,0.19999999999999796,81.0,2.0
335000.0,Faro,Portimão,Portimão,Apartment,C,80.0,1.0,True,1994.0,0,True,0,1.0,1.5999999999999999,0.20000000000000207,63.0,1.0
435000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,B,144.0,1.0,True,2004.0,0,False,0,2.9999999999999996,3.0,1.200000000000002,158.0,3.0
310000.0,Faro,Lagoa (Algarve),Ferragudo,Apartment,C,82.0,1.0,True,2011.0,0,False,0,2.0,1.4000000000000001,0.0,75.0,1.0
595000.0,Faro,Lagoa (Algarve),Ferragudo,House,F,101.0,0.0,False,1950.0,0,False,0,2.0,3.1999999999999997,0.20000000000000207,101.0,1.0
255000.0,Faro,Portimão,Portimão,House,F,89.0,1.0,True,1974.0,0,False,0,2.9999999999999996,2.4,0.0,74.0,1.0
150000.0,Faro,Vila Real de Santo António,Monte Gordo,Apartment,C,41.0,0.0,False,2009.0,0,True,0,1.0,1.0,0.4,35.0,1.0
595000.0,Faro,Silves,Armação de Pêra,Apartment,D,202.0,0.0,False,1987.0,0,True,0,2.9999999999999996,2.1999999999999997,0.20000000000000207,129.0,2.0
450000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,161.0,1.0,True,2002.0,0,True,0,2.9999999999999996,2.4,0.4,137.0,2.0
210000.0,Faro,Silves,Armação de Pêra,Apartment,E,65.0,1.0,True,1990.0,0,True,0,1.0,1.5999999999999999,0.4000000000000021,65.0,1.0
89000.0,Faro,Loulé,Alte,House,NC,111.0,0.0,False,1951.0,0,False,0,2.0,1.8,0.4,58.0,0.0
280000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,74.0,1.0,True,2009.0,0,True,0,1.0,1.8,0.20000000000000207,74.0,1.0
385000.0,Faro,Portimão,Portimão,Apartment,A,100.0,2.0,True,Informação não disponível,0,True,0,2.0,2.4,0.4,100.0,2.0
375000.0,Faro,Portimão,Portimão,Apartment,A,100.0,2.0,True,Informação não disponível,0,True,0,2.0,2.4,0.4,100.0,2.0
284000.0,Faro,Vila Real de Santo António,Monte Gordo,Apartment,E,313.0,0.0,False,1988.0,0,True,0,2.9999999999999996,2.6,0.4,92.0,2.0
206500.0,Faro,Vila Real de Santo António,Monte Gordo,Apartment,A,48.0,0.0,False,2022.0,0,True,0,1.0,1.0,0.4,48.0,1.0
170000.0,Faro,Portimão,Portimão,House,NC,77.0,0.0,False,1951.0,0,False,0,1.0,3.1999999999999997,0.4,49.0,1.0
385000.0,Faro,Portimão,Portimão,Apartment,A,100.0,2.0,True,Informação não disponível,0,True,0,2.0,2.4,0.4,100.0,2.0
190000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,E,117.0,0.0,False,1995.0,0,False,0,2.0,2.7999999999999994,0.4000000000000021,102.0,1.0
425000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Apartment,A,126.0,2.0,True,2022.0,0,True,0,2.0,3.0,0.4000000000000021,112.0,2.0
442000.0,Faro,Silves,Algoz e Tunes,House,C,351.0,2.0,True,2007.0,0,False,0,2.9999999999999996,2.8000000000000003,0.20000000000000207,165.0,3.0
120000.0,Faro,Olhão,Moncarapacho e Fuseta,House,NC,22.0,0.0,False,1951.0,0,False,0,1.0,2.5999999999999996,0.4,22.0,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,58.0,1.0,True,2008.0,0,False,0,1.0,1.0,0.0,55.0,1.0
480000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,C,120.0,2.0,True,2007.0,0,False,0,2.9999999999999996,3.0,1.200000000000002,170.0,0.0
13000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,100.0,0.0,False,1992.0,0,False,0,1.0,1.2,0.6,70.0,1.0
190000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,85.0,1.0,True,2006.0,0,True,0,1.0,1.0,0.0,67.0,1.0
350000.0,Faro,Loulé,Quarteira,Apartment,E,128.0,1.0,True,1987.0,0,True,0,2.0,1.0,0.0,60.0,2.0
100000.0,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,Apartment,NC,61.0,0.0,False,1997.0,0,False,0,1.0,1.2,0.0,61.0,1.0
315000.0,Faro,Portimão,Alvor,Apartment,D,156.0,1.0,True,2007.0,0,True,0,2.9999999999999996,2.0,1.0,116.0,2.0
485000.0,Faro,Vila do Bispo,Budens,House,NC,84.0,0.0,False,1952.0,0,False,0,2.0,2.5999999999999996,0.4,84.0,2.0
199000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,64.0,1.0,True,1993.0,0,True,0,1.0,1.5999999999999999,0.20000000000000207,76.0,1.0
650000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,B,229.0,2.0,True,2009.0,0,False,0,5.0,3.6,1.4,229.0,3.0
190000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,67.0,0.0,False,2003.0,0,False,0,1.0,0.7999999999999999,0.19999999999999796,67.0,1.0
45000.0,Faro,Castro Marim,Odeleite,House,NC,123.0,0.0,False,1977.0,0,False,0,2.0,2.8000000000000003,0.599999999999998,95.0,0.0
4500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,55.0,0.0,False,1980.0,0,False,0,1.0,1.0,0.0,55.0,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,88.0,1.0,True,2003.0,0,True,0,1.0,2.1999999999999997,0.6,88.0,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,92.0,1.0,True,2003.0,0,True,0,1.0,2.0,0.4,92.0,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,67.0,1.0,True,2003.0,0,True,0,1.0,0.7999999999999999,0.19999999999999796,67.0,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,92.0,1.0,True,2003.0,0,True,0,1.0,2.0,0.4,92.0,1.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,60.0,0.0,True,1998.0,0,False,0,0.0,1.0,0.0,60.0,2.0
6500.0,Faro,Loulé,Quarteira,Apartment,NC,60.0,0.0,False,2000.0,0,True,0,1.0,0.7999999999999999,0.20000000000000207,60.0,1.0
399000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,247.0,2.0,True,2005.0,0,False,0,2.9999999999999996,2.5999999999999996,0.7999999999999979,204.0,3.0
190000.0,Faro,Monchique,Monchique,Apartment,B-,80.0,1.0,True,2010.0,0,True,0,1.0,1.0,0.6,80.0,2.0
190000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,67.0,0.0,False,2003.0,0,False,0,1.0,0.7999999999999999,0.19999999999999796,67.0,1.0
135000.0,Guarda,Seia,Santiago,House,F,63.0,0.0,False,2008.0,0,False,0,2.0,2.8000000000000003,0.6,63.0,2.0
40000.0,Guarda,Trancoso,Freches e Torres,House,NC,120.0,0.0,False,1937.0,0,False,0,2.9999999999999996,2.8000000000000003,0.6,27.0,1.0
37000.0,Guarda,Vila Nova de Foz Côa,Vila Nova de Foz Côa,House,F,96.0,0.0,False,1970.0,0,False,0,2.0,2.6,0.4000000000000021,96.0,2.0
67000.0,Guarda,Seia,Loriga,House,F,79.0,0.0,False,1970.0,0,False,0,4.0,2.7999999999999994,1.4000000000000021,79.0,2.0
29500.0,Guarda,Almeida,Vilar Formoso,Apartment,D,80.0,1.0,True,1972.0,0,False,0,2.0,2.1999999999999997,0.7999999999999979,61.0,1.0
55000.0,Guarda,Guarda,Adão,House,E,86.0,0.0,False,1937.0,0,False,0,2.0,2.4,1.200000000000002,86.0,2.0
39999.0,Guarda,Gouveia,Moimenta da Serra e Vinhó,House,NC,24.0,0.0,False,1969.0,0,False,0,2.0,2.0,0.7999999999999979,24.0,1.0
7500.0,Guarda,Guarda,Cavadoude,House,NC,94.0,0.0,False,1937.0,0,False,0,2.0,2.4,0.7999999999999979,80.0,2.0
58000.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,Apartment,C,87.0,0.0,False,1980.0,0,False,0,2.9999999999999996,2.5999999999999996,0.7999999999999979,87.0,2.0
26500.0,Guarda,Mêda,Rabaçal,House,NC,190.0,0.0,False,1950.0,0,False,0,2.9999999999999996,3.0,0.6,170.0,2.0
220000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Apartment,E,159.0,1.0,True,1986.0,0,False,0,2.0,2.6,0.19999999999999796,136.0,2.0
595000.0,Lisboa,Lisboa,Misericórdia,Apartment,D,110.0,0.0,False,1937.0,0,False,0,4.0,2.7999999999999994,0.20000000000000207,82.0,2.0
50000.0,Guarda,Seia,Santa Marinha e São Martinho,House,F,125.0,0.0,False,1951.0,0,False,0,2.9999999999999996,2.7999999999999994,0.0,130.0,2.0
129000.0,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",House,F,71.0,0.0,False,2020.0,0,False,0,2.9999999999999996,2.4,0.20000000000000207,84.0,2.0
135000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",Apartment,B-,129.0,1.0,True,2009.0,0,True,0,2.9999999999999996,3.399999999999999,0.0,129.0,2.0
55000.0,Guarda,Manteigas,São Pedro,House,F,43.0,0.0,False,1951.0,0,False,0,2.0,3.8000000000000003,0.599999999999998,131.0,1.0
29500.0,Guarda,Almeida,Vilar Formoso,Apartment,D,66.0,1.0,True,1972.0,0,False,0,2.0,2.1999999999999997,0.7999999999999979,60.0,1.0
29500.0,Guarda,Almeida,Vilar Formoso,Apartment,D,61.0,1.0,True,1972.0,0,False,0,2.0,2.1999999999999997,0.7999999999999979,60.0,2.0
28000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",House,F,70.0,0.0,False,1973.0,0,False,0,2.0,3.1999999999999997,1.4000000000000021,70.0,1.0
26000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",House,NC,119.0,0.0,False,1937.0,0,False,0,2.0,1.4000000000000001,0.20000000000000207,50.0,2.0
4000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,74.0,0.0,False,1990.0,0,False,0,1.0,1.4000000000000001,0.20000000000000207,65.0,1.0
150000.0,Guarda,Guarda,Guarda,Apartment,E,126.0,1.0,True,2002.0,0,True,0,2.9999999999999996,2.6,0.4,126.0,2.0
315000.0,Lisboa,Lisboa,Ajuda,Apartment,D,68.0,0.0,False,1963.0,0,True,0,2.0,2.0,1.0,54.0,1.0
210000.0,Faro,Castro Marim,Castro Marim,House,NC,100.0,0.0,False,2006.0,0,False,0,1.0,3.0,1.200000000000002,100.0,2.0
148000.0,Guarda,Gouveia,Rio Torto e Lagarinhos,House,E,148.0,1.0,True,2003.0,0,False,0,2.0,2.8000000000000003,0.6,148.0,3.0
98000.0,Guarda,Seia,Sameice e Santa Eulália,House,A,180.0,0.0,False,1950.0,0,False,0,4.0,3.0,1.200000000000002,86.0,0.0
135000.0,Guarda,Guarda,Guarda,Apartment,D,133.0,0.0,False,1976.0,0,True,0,4.0,2.6,0.20000000000000207,133.0,2.0
14500.0,Guarda,Pinhel,Pínzio,House,NC,49.0,0.0,False,1980.0,0,False,0,2.0,1.4000000000000001,0.4000000000000021,49.0,1.0
90000.0,Guarda,Seia,Santiago,Apartment,C,79.0,1.0,True,2003.0,0,False,0,2.0,2.0,0.20000000000000207,93.0,1.0
15000.0,Guarda,Trancoso,Vila Franca das Naves e Feital,House,NC,100.0,0.0,False,1937.0,0,False,0,2.0,3.1999999999999997,0.6,80.0,2.0
20000.0,Guarda,Pinhel,Alverca da Beira/Bouça Cova,House,NC,95.0,0.0,False,1949.0,0,False,0,0.0,2.1999999999999997,0.4,70.0,1.0
29500.0,Guarda,Almeida,Vilar Formoso,Apartment,D,81.0,1.0,True,1972.0,0,False,0,2.0,2.1999999999999997,0.7999999999999979,61.0,1.0
29500.0,Guarda,Almeida,Vilar Formoso,Apartment,D,90.0,1.0,True,1972.0,0,False,0,2.0,2.1999999999999997,0.7999999999999979,62.0,1.0
35000.0,Guarda,Trancoso,Vila Franca das Naves e Feital,House,NC,100.0,0.0,False,1937.0,0,False,0,4.0,3.1999999999999997,0.6,80.0,2.0
100000.0,Lisboa,Azambuja,Azambuja,Apartment,D,208.0,0.0,False,1978.0,0,False,0,2.0,2.0,0.0,78.0,1.0
750000.0,Faro,Lagoa (Algarve),Ferragudo,House,NC,104.0,0.0,False,1950.0,0,False,0,2.9999999999999996,3.0,1.200000000000002,145.0,2.0
8800.0,Faro,Loulé,Quarteira,Apartment,NC,47.0,0.0,False,2000.0,0,True,0,0.0,1.2,0.4,47.0,1.0
270000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,128.0,0.0,False,2003.0,0,True,0,2.0,2.8000000000000003,0.4,128.0,2.0
9500.0,Faro,Loulé,Quarteira,Apartment,NC,40.0,0.0,False,2000.0,0,True,0,0.0,1.0,0.6,40.0,1.0
400000.0,Faro,Silves,Silves,House,NC,345.0,1.0,True,2023.0,0,False,0,2.0,2.0,0.0,86.0,3.0
600000.0,Faro,Vila do Bispo,Sagres,House,B-,199.0,3.0,True,2010.0,0,False,0,2.9999999999999996,2.1999999999999997,0.4,118.0,2.0
550000.0,Faro,Vila do Bispo,Sagres,House,B-,164.0,3.0,True,2010.0,0,False,0,2.0,2.6,0.4,94.0,2.0
6000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,70.0,0.0,True,1998.0,0,False,0,1.0,1.4000000000000001,0.6,70.0,1.0
19000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,79.0,1.0,True,1990.0,0,True,0,1.0,1.8,1.0,79.0,1.0
425000.0,Faro,Silves,Silves,House,NC,350.0,1.0,True,2023.0,0,False,0,2.0,2.0,0.0,80.0,2.0
399000.0,Faro,Silves,Silves,House,NC,350.0,1.0,True,2023.0,0,False,0,2.0,2.0,0.0,80.0,2.0
4000.0,Faro,Loulé,Quarteira,Apartment,NC,61.0,0.0,False,1993.0,0,True,0,0.0,0.7999999999999999,0.20000000000000207,61.0,0.0
550000.0,Faro,Lagos,São Gonçalo de Lagos,House,F,191.0,3.0,True,1951.0,0,False,0,2.0,3.0,1.0,191.0,1.0
118000.0,Faro,Loulé,São Clemente,Apartment,NC,122.0,0.0,False,1984.0,0,False,0,0.0,2.0,0.0,122.0,0.0
5900.0,Faro,Loulé,Quarteira,Apartment,NC,40.0,0.0,False,2000.0,0,True,0,0.0,1.0,0.6,40.0,1.0
69000.0,Faro,Tavira,Conceição e Cabanas de Tavira,House,NC,275.0,0.0,False,1951.0,0,False,0,1.0,1.8,0.20000000000000207,91.0,1.0
10000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,96.0,1.0,True,1998.0,0,False,0,2.0,2.1999999999999997,0.7999999999999979,85.0,2.0
250000.0,Faro,Loulé,Almancil,Apartment,E,119.0,0.0,True,1999.0,0,False,0,2.9999999999999996,2.4,0.4,110.0,2.0
335000.0,Faro,Olhão,Olhão,Apartment,B,115.0,0.0,False,2011.0,0,False,0,2.0,3.0,0.4,115.0,3.0
320000.0,Faro,Lagos,Luz,Apartment,E,343.0,0.0,False,2019.0,0,False,0,2.0,1.8,0.0,81.0,3.0
380000.0,Faro,Lagos,Luz,Apartment,E,343.0,0.0,False,2019.0,0,False,0,2.0,1.0,0.0,63.0,3.0
35000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,80.0,0.0,False,1990.0,0,True,0,1.0,2.0,0.7999999999999979,80.0,1.0
7300.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,76.0,0.0,False,1996.0,0,False,0,2.0,1.5999999999999999,0.20000000000000207,76.0,2.0
6000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,79.0,0.0,False,1990.0,0,False,0,1.0,1.8,1.0,79.0,1.0
585000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,A,176.0,2.0,True,2022.0,0,True,0,2.9999999999999996,2.0,0.0,126.0,2.0
17000.0,Faro,Loulé,Quarteira,Apartment,NC,47.0,0.0,False,2000.0,0,True,0,0.0,1.2,0.4,47.0,1.0
17500.0,Faro,Loulé,Quarteira,Apartment,NC,28.0,0.0,False,2000.0,0,True,0,0.0,0.6,0.6,28.0,1.0
17500.0,Faro,Loulé,Quarteira,Apartment,NC,28.0,0.0,False,2000.0,0,True,0,0.0,0.6,0.6,28.0,1.0
18000.0,Guarda,Figueira de Castelo Rodrigo,Escalhão,House,NC,49.0,0.0,False,1960.0,0,True,0,2.0,1.8,0.800000000000002,21.0,2.0
77000.0,Guarda,Celorico da Beira,Lajeosa do Mondego,House,NC,69.0,0.0,False,1970.0,0,False,0,5.0,2.5999999999999996,0.0,50.0,1.0
23500.0,Guarda,Trancoso,Trancoso (São Pedro e Santa Maria) e Souto Maior,House,NC,86.0,1.0,True,2019.0,0,False,0,2.0,3.1999999999999997,0.6,86.0,0.0
70000.0,Guarda,Mêda,"Mêda, Outeiro de Gatos e Fonte Longa",House,E,222.0,0.0,False,1937.0,0,False,0,4.0,3.0,0.20000000000000207,156.0,2.0
115000.0,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,House,D,200.0,3.0,True,1970.0,0,False,0,2.9999999999999996,3.1999999999999993,0.7999999999999979,120.0,2.0
22000.0,Guarda,Seia,Paranhos,House,NC,60.0,0.0,False,1970.0,0,False,0,2.0,1.8,0.20000000000000207,51.0,0.0
45000.0,Guarda,Pinhel,Lamegal,House,F,96.0,2.0,True,1973.0,0,False,0,2.9999999999999996,2.6,0.6,96.0,2.0
34750.0,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",House,F,44.0,1.0,True,1968.0,0,False,0,2.9999999999999996,2.0,0.0,101.0,2.0
19000.0,Guarda,Fornos de Algodres,Fornos de Algodres,House,F,42.0,1.0,True,1988.0,0,False,0,1.0,2.1999999999999997,0.20000000000000207,87.0,1.0
27500.0,Guarda,Trancoso,Póvoa do Concelho,House,NC,85.0,0.0,False,1957.0,0,False,0,2.0,2.8000000000000003,0.6,45.0,0.0
19900.0,Guarda,Vila Nova de Foz Côa,Sebadelhe,House,G,124.0,1.0,True,1950.0,0,False,0,2.0,3.1999999999999997,0.20000000000000207,107.0,1.0
89000.0,Guarda,Pinhel,Pinhel,House,F,196.0,2.0,True,1984.0,0,False,0,2.9999999999999996,2.1999999999999997,0.4,78.0,0.0
37500.0,Guarda,Celorico da Beira,Lajeosa do Mondego,House,NC,136.0,0.0,False,1970.0,0,False,0,4.0,3.0,0.4000000000000021,136.0,2.0
30000.0,Guarda,Almeida,Almeida,House,NC,84.0,0.0,False,1937.0,0,False,0,2.0,1.4000000000000001,0.7999999999999979,83.0,0.0
25000.0,Guarda,Fornos de Algodres,Algodres,House,NC,43.0,0.0,False,1968.0,0,False,0,2.0,1.0,0.0,36.0,0.0
13000.0,Viseu,Tondela,Guardão,House,NC,40.0,0.0,False,1937.0,0,False,0,2.0,1.8,0.20000000000000207,44.0,0.0
14000.0,Guarda,Gouveia,Nespereira,House,NC,45.0,0.0,False,1969.0,0,False,0,2.0,2.1999999999999997,1.0,85.0,1.0
45000.0,Guarda,Mêda,Longroiva,House,E,42.0,0.0,False,1989.0,0,False,0,2.0,3.0,0.20000000000000207,72.0,1.0
155000.0,Guarda,Mêda,Ranhados,House,F,191.0,0.0,False,1951.0,0,False,0,2.9999999999999996,3.0,0.20000000000000207,140.0,0.0
40000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",House,NC,42.0,0.0,False,1940.0,0,False,0,4.0,2.1999999999999997,0.0,32.0,1.0
37000.0,Guarda,Trancoso,Moimentinha,House,F,80.0,3.0,True,1951.0,0,False,0,4.0,2.8000000000000003,1.4,160.0,2.0
30000.0,Guarda,Pinhel,Alverca da Beira/Bouça Cova,House,F,74.0,0.0,False,1949.0,0,False,0,2.9999999999999996,3.1999999999999997,0.6,107.0,0.0
350000.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,House,F,140.0,2.0,True,1970.0,0,False,0,2.9999999999999996,2.5999999999999996,0.6,104.0,2.0
195000.0,Guarda,Seia,Loriga,House,NC,288.0,0.0,False,2023.0,0,False,0,2.9999999999999996,2.1999999999999997,0.20000000000000207,112.0,2.0
135000.0,Guarda,Seia,Vila Cova Ã  Coelheira,House,B,99.0,1.0,True,2006.0,0,False,0,2.9999999999999996,2.7999999999999994,0.0,150.0,0.0
40000.0,Guarda,Celorico da Beira,Lajeosa do Mondego,House,E,53.0,1.0,True,1980.0,0,False,0,2.9999999999999996,2.5999999999999996,0.6,106.0,1.0
98000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",House,C,113.0,0.0,False,2009.0,0,False,0,1.0,2.8000000000000003,0.20000000000000207,58.0,1.0
25000.0,Viseu,Tondela,Guardão,House,NC,33.0,0.0,False,1937.0,0,False,0,2.0,1.8,0.20000000000000207,66.0,0.0
27500.0,Guarda,Pinhel,Agregação das freguesias Sul de Pinhel,House,NC,256.0,1.0,True,1949.0,0,False,0,2.0,1.2,0.4,56.0,0.0
159000.0,Leiria,Ansião,Santiago da Guarda,House,F,140.0,3.0,True,1982.0,0,False,0,2.9999999999999996,3.0,0.4,82.0,0.0
18000.0,Guarda,Seia,Travancinha,House,NC,157.0,0.0,False,1947.0,0,False,0,0.0,1.5999999999999999,0.0,45.0,0.0
50000.0,Guarda,Gouveia,Ribamondego,House,F,112.0,1.0,True,2003.0,0,False,0,1.0,2.1999999999999997,0.20000000000000207,107.0,0.0
35000.0,Guarda,Guarda,Maçainhas,House,NC,59.0,0.0,False,1937.0,0,False,0,2.9999999999999996,2.4,0.7999999999999979,79.0,1.0
110000.0,Guarda,Seia,Sazes da Beira,House,F,161.0,2.0,True,1989.0,0,False,0,4.0,2.7999999999999994,0.0,152.0,2.0
25000.0,Guarda,Guarda,Panoias de Cima,House,NC,233.0,1.0,True,1937.0,0,False,0,2.9999999999999996,2.4,0.6,144.0,0.0
40000.0,Guarda,Trancoso,Freches e Torres,House,A,257.0,1.0,True,1937.0,0,False,0,4.0,2.4,1.0,127.0,1.0
120000.0,Guarda,Gouveia,Gouveia (São Pedro e São Julião),House,E,113.0,1.0,True,1988.0,0,False,0,4.0,2.4,0.6,110.0,0.0
14000.0,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",House,NC,67.0,0.0,False,1970.0,0,False,0,2.0,2.0,0.7999999999999979,67.0,0.0
45000.0,Guarda,Sabugal,Rendo,House,F,371.0,3.0,True,2019.0,0,False,0,2.9999999999999996,2.6,0.20000000000000207,73.0,1.0
85000.0,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,House,NC,259.0,0.0,False,2002.0,0,False,0,2.9999999999999996,3.6,0.7999999999999979,142.0,2.0
25000.0,Guarda,Guarda,Gonçalo,House,F,62.0,0.0,False,1937.0,0,False,0,2.0,2.4,0.6,134.0,0.0
30000.0,Guarda,Almeida,Almeida,House,NC,64.0,1.0,True,1976.0,0,False,0,1.0,2.6,0.7999999999999979,38.0,0.0
110000.0,Guarda,Seia,Vila Cova Ã  Coelheira,House,F,154.0,2.0,True,1937.0,0,False,0,2.9999999999999996,2.7999999999999994,0.0,154.0,0.0
17000.0,Guarda,Almeida,Miuzela e Porto de Ovelha,House,NC,177.0,0.0,False,1937.0,0,False,0,0.0,2.6,0.7999999999999979,84.0,1.0
70000.0,Guarda,Vila Nova de Foz Côa,Vila Nova de Foz Côa,Apartment,E,137.0,1.0,True,2000.0,0,False,0,2.9999999999999996,2.1999999999999997,0.4,107.0,1.0
136000.0,Viseu,Tondela,Guardão,House,E,151.0,0.0,False,2005.0,0,False,0,2.9999999999999996,2.5999999999999996,0.20000000000000207,217.0,2.0
59850.0,Guarda,Celorico da Beira,Forno Telheiro,House,E,75.0,0.0,False,1970.0,0,False,0,2.0,2.5999999999999996,0.4,93.0,1.0
29950.0,Viseu,Tondela,Guardão,House,NC,218.0,0.0,False,1994.0,0,False,0,0.0,1.8,0.20000000000000207,70.0,0.0
499000.0,Castelo Branco,Sertã,Sertã,House,D,234.0,3.0,True,2003.0,0,False,0,2.9999999999999996,3.7999999999999994,0.800000000000002,192.0,0.0
6200.0,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,House,NC,30.0,0.0,False,1970.0,0,False,0,1.0,2.0,0.0,55.0,0.0
